new_id,id,product_name,segment,family,class,brick
151,12377,"SANTA CRUZ SOURDOUGH BREAD, SANTA CRUZ SOURDOUGH",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
152,12384,"CHERRY CHEESE DANISHES, CHERRY CHEESE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
153,12387,EXTRA SOURDOUGH STUBBY BREAD,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
154,12392,"HONEY GRAHAMS SWEETENED WHOLE WHEAT AND CORN CEREAL, HONEY GRAHAMS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
155,12393,"GOLDEN HONEY O'S CEREAL, GOLDEN HONEY O'S",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
156,12394,"HONEY OAT BLENDERS CEREAL, HONEY OAT BLENDERS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
157,12396,"CHOCOLATE CUPCAKES, CHOCOLATE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
158,12398,"SEASONAL MOCHA CAKES WITH MOCHA FLAVORED FILLING AND DARK CHOCOLATE COATING, SEASONAL MOCHA",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
159,12406,"CARAMEL BUTTER PECAN NUT FLAVORED ICE CREAM WITH CARAMEL REVEL & PECANS, CARAMEL BUTTER PECAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
160,12407,"CINNAMON ROLLS WITH CREAM CHEESE FROSTING, CINNAMON",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
161,12408,"CHUNKY MIXED-UP GARLIC SEASONING, CHUNKY",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
162,12415,"WHITE CRANBERRY PEACH FLAVORED JUICE COCKTAIL IN A BLEND WITH GRAPE JUICE FROM CONCENTRATE, WHITE CRANBERRY PEACH",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
163,12416,CHOCOLATE BAUBLES,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
164,12435,"NO PULP PASTEURIZED 100% ORANGE JUICE FROM CONCENTRATE, ORANGE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
165,12436,"CHOCOLATE CHIP REDUCED FAT ICE CREAM, CHOCOLATE CHIP",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
166,12439,"GRAPE CAFFEINE FREE ZERO CALORIE SODA, GRAPE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Soft Drinks - Ready to Drink
167,12440,"SEASONING ALL-PURPOSE BBQ, SEASONING",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
168,12442,ROTINI,Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
169,12444,FETTUCCINE,Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
170,12454,ALL-AMERICAN CAKE,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
171,12459,"GRAPE JUICE COCKTAIL BLEND FROM CONCENTRATE, GRAPE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
172,12466,"FROSTED YELLOW SPRING CUPCAKES WITH CREAMY FILLING, FROSTED",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
173,12467,"FROSTED ORANGE FLAVORED CAKE WITH CREAMY FILLING CUPCAKES, FROSTED ORANGE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
174,12468,"RASPBERRY ICED CAKE WITH CREAMY FILLING, RASPBERRY",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
175,12469,"100% RED TART CHERRY AN APPLE AND CHERRY JUICE BLEND FROM CONCENTRATE, RED TART CHERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
176,12478,"NATURAL PEPPERMINT CANDY CANES, NATURAL PEPPERMINT",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
177,12486,"SALTED CARAMEL ICE CREAM, SALTED CARAMEL",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
178,12487,"100% JUICE WHITE GRAPE FROM CONCENTRATE, WHITE GRAPE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
179,12490,"CREME FILLED CANDY HOLIDAY EGG WITH COOKIE PIECES, CREME FILLED",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
180,12507,"COCONUT CREAM 54% CACAO DARK CHOCOLATE CARAMELIZED COCONUT MYLK, COCONUT CREAM",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
181,12510,"TREASURES CEREAL, MARSHMALLOW",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
182,12527,"LIGHT ICE CREAM, CHOCOLATE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
183,12531,"BLUEBERRY CRUMB LOAF CAKE, BLUEBERRY CRUMB",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
184,12532,"ORGANIC BANANA WALNUT OATS, BANANA WALNUT",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
185,12535,"CINNAMON ROLL, CINNAMON",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
186,12536,"STRAWBERRY GOLDEN SPONGE CAKE WITH CREAMY FILLING, STRAWBERRY",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
187,12537,"ICED LEMON POUND CAKE SLICE, ICED LEMON",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
188,12538,"CARROT CAKE MINI DONUTS, CARROT CAKE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
189,12540,"CHOCOLATE CAKE LAYERS WITH CREAMY FILLING, CHOCOLATE WITH CREAMY FILLING",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
190,12552,"ENRICHED MACARONI PRODUCT, RIGATONI",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
191,12569,"MEDIUM SALSA, MEDIUM",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
192,12570,"SMOKY CHIPOTLE SALSA, SMOKY CHIPOTLE",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
193,12573,"SWEETENED FROSTED FLAKES OF CORN CEREAL, FROSTED FLAKES",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
194,12574,"BLACK BERRY FLAVORED SPARKLING WATER, BLACK BERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Water - Ready to Drink
195,12580,ORGANIC PASTURE-RAISED 1% LOWFAT MILK,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk - Liquid (Perishable)
196,12586,HIMALAYAN FINE ICE SALT,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
197,12594,"RED HOTS SOFT CINNAMON FLAVORED CANDY STICKS, RED HOTS, CINNAMON",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
198,12602,"CHOCOLATE CAKE, CHOCOLATE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Cakes/Pastries (Perishable)
199,12605,"SOUR WATERMELON FLAVORED MARSHMALLOW CHICKS, SOUR WATERMELON",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
200,12610,"MIDNIGHT CHOCOLATE WHOLE MILK, MIDNIGHT CHOCOLATE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk - Liquid (Perishable)
201,12615,"100% APPLE JUICE FROM CONCENTRATE, APPLE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
202,12625,ENRICHED HOT DOG BUNS,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
203,12631,"ASSORTED FRUIT FLAVORED SNACKS, ASSORTED",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
204,12632,"ENRICHED MACARONI PRODUCT, RIGATONI NO. 50",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
205,12633,ORGANIC GRASSFED VITAMIN D MILK,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk - Liquid (Perishable)
206,12634,CEREAL,Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
207,12640,"FRUIT PUNCH 100% APPLE, PEAR AND GRAPE JUICE FROM CONCENTRATE, FRUIT PUNCH",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
208,12643,ORGANIC GRASSFED 2% REDUCED FAT MILK,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk - Liquid (Perishable)
209,12644,ORGANIC GRASSFED REDUCED FAT MILK,Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk - Liquid (Perishable)
210,12675,"STRAWBERRIES & CREAM WHITE CHOCOLATE TRUFFLES, STRAWBERRIES & CREAM WHITE CHOCOLATE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
211,12676,"MILK CHOCOLATE TRUFFLES, MILK CHOCOLATE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
212,12677,"ASSORTED CHOCOLATE TRUFFLES, MILK CHOCOLATE, DARK CHOCOLATE, WHITE CHOCOLATE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
213,12690,"MILK CHOCOLATE TRUFFLES, MILK CHOCOLATE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
214,12692,"DARK CHOCOLATE TRUFFLES, DARK CHOCOLATE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
215,12693,"WHITE CHOCOLATE TRUFFLES, WHITE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
216,12697,"INTENSE DARK SALTED CARAMEL CASCADE DARK CHOCOLATE WITH CRUNCHY CARAMEL PIECES AND SEA SALT, INTENSE DARK SALTED CARAMEL",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
217,12702,"ICED LEMON SHORTBREAD COOKIES, ICED LEMON",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
218,12703,"TOMATO KETCHUP, TOMATO",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
219,12704,"TOMATO KETCHUP, TOMATO",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
220,12706,"TOMATO KETCHUP, TOMATO",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
221,12707,"CRISP APPLE FLAVORED SPARKLING WATER, CRISP APPLE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Water - Ready to Drink
222,12709,"MEDIUM ROAST CARAMEL TRUFFLE ARABIC COFFEE K-CUP PACKS, CARAMEL TRUFFLE",Food/Beverage,Beverages,Coffee/Coffee Substitutes,Coffee - Ground Beans
223,12711,"VANILLA COOKIES WITH ICING AND CANDIES VALENTINE COOKIE KIT, VANILLA",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
224,12714,"VERY BERRY STRAWBERRY WHOLE MILK, VERY BERRY STRAWBERRY",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk - Liquid (Perishable)
225,12716,CINNAMON GRAHAM CRACKERS,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
226,12719,"CHERRY 100% TART MONTMORENCY JUICE DRINK, CHERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
227,12720,IODIZED SALT,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
228,12727,"SOUR BUNNY GUMMIES CANDY, SOUR BUNNY GUMMIES",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
229,12733,"CRANBERRY APPLE FLAVORED JUICE COCKTAIL FROM CONCENTRATE, CRANBERRY APPLE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
230,12734,"CRANBERRY JUICE COCKTAIL FROM CONCENTRATE, CRANBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
231,12736,"JUICE BEVERAGE, ORANGE CARROT",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
232,12741,"CHOCOLATE MALTED MILK BALLS, CHOCOLATE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
233,12747,"VANILLA ORGANIC ICE CREAM, VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
234,12764,APPLE MANDARIN CHAI JUICE,Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
235,12767,"DOUBLE CHOCOLATE RECIPE ORGANIC WHEAT FLOUR & COCOA COOKIES WITH REAL ORGANIC CHOCOLATE CHIP COOKIES, CHOCOLATE CHIP",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
236,12770,"MACARONI PRODUCT, CASARECCE",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
237,12782,"VANILLA ICE CREAM, VANILLA",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
238,12788,"REAL FRUIT & INSTANT OATMEAL, BLUEBERRY & CREAM OATMEAL",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
239,12806,WHOLE MUSHROOMS,Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable)
240,12814,"COOKIES & CREAM REDUCED ICE CREAM, COOKIES & CREAM",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
241,12821,"CHOCOLATE REDUCED FAT ICE CREAM, CHOCOLATE",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
242,12822,"FUDGE SWIRL REDUCED FAT ICE CREAM, FUDGE SWIRL",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
243,12823,"NEAPOLITAN CHOCOLATE, STRAWBERRY & FLAVORED VANILLA REDUCED FAT ICE CREAM, NEAPOLITAN",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
244,12824,CHEESE TORTELLINI PASTA,Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
245,12825,"MINT CHIP REDUCED FAT ICE CREAM, MINT CHIP",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
246,12844,"CRANBERRY BLACKBERRY JUICE DRINK FROM CONCENTRATE, CRANBERRY BLACKBERRY",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
247,12849,"100% ORIGINAL ORANGE NO PULP JUICE FROM CONCENTRATE, ORIGINAL ORANGE",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
248,12866,"TOASTED CINNAMON SQUARES SWEETENED WHOLE WHEAT AND RICE CEREAL WITH CINNAMON, TOASTED CINNAMON SQUARES",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
249,12868,"COOKIES N' CREAM VANILLA LIGHT ICE CREAM, COOKIES N' CREAM",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
250,12875,"ORANGE MANGO FLAVORED JUICE BEVERAGE, ORANGE MANGO",Food/Beverage,Beverages,Non Alcoholic Beverages - Ready to Drink,Fruit/Vegetable Juice - Ready to Drink
251,12884,"BROWN BUTTER SALTED CARAMEL LIGHT ICE CREAM, BROWN BUTTER SALTED CARAMEL",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
252,12885,"MILK CHOCOLATE EGGS, MILK CHOCOLATE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
253,12894,"100% WHOLE GRAIN BREAD, 100% WHOLE GRAIN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
254,12896,"100% WHOLE GRAIN BREAD, 100% WHOLE GRAIN",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
255,12897,"ENRICHED MACARONI PRODUCT, FETTUCCINE",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
256,12902,"MARSHMALLOW CHICKS, MARSHMALLOW",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
257,12906,"VANILLA GRAHAM SWIRL LIGHT ICE CREAM, VANILLA GRAHAM SWIRL",Food/Beverage,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,Ice Cream/Frozen Desserts (Frozen)
258,12908,"100% DURUM WHEAT SEMOLINA MACARONI PRODUCT, FARFALLE 78",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
259,12917,"ENRICHED MACARONI PRODUCT, LARGE ELBOWS",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
260,1655,ORGANIC MILLET FLAX,Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
261,1668,"BLACKBERRY WITH ACAI DARK CHOCOLATE, BLACKBERRY WITH ACAI",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
262,1677,NATURAL DARK CHOCOLATE WITH CRANBERRIES ORANGE & CINNAMON NATURAL FLAVOR,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
263,1678,"CINNAMON CAYENNE & CHERRIES + DARK CHOCOLATE 60% COCOA CHOCOLATE BAR, CINNAMON CAYENNE & CHERRIES + DARK CHOCOLATE",Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Chocolate
264,1684,"CHEDDAR & PEPPERS ORGANIC SPROUTED RISOTTO, CHEDDAR & PEPPERS",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
265,1686,"LA PREFERIDA, ORGANIC SALSA, MEDIUM, MEDIUM",Food/Beverage,Prepared/Preserved Foods,Prepared/Preserved Foods - Liquid/Sauce/Soup,Sauce - Ready to Eat (Shelf Stable)
266,1707,"SWEET POTATO KETTLE CLASSICS CHIPS, SWEET POTATO",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Vegetables - Prepared/Processed,Vegetables - Prepared/Processed (Shelf Stable)
267,1727,YING YANG ASIAN SEAFOOD SPRINKLES,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
268,3610,ONION BUNS,Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Bread (Perishable)
269,3613,"APPLE CINNAMON INSTANT OATMEAL, APPLE CINNAMON",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
270,3615,"RAISIN SPROUTED FLOURLESS FLAKE CEREAL, RAISIN",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
271,3618,"ALMOND PECAN CRUNCH LIGHTLY SWEETENED NUT CLUSTERS WITH ALMONDS, PECANS AND CASHEWS, ALMOND PECAN CRUNCH",Food/Beverage,Fruits/Vegetables/Nuts/Seeds Prepared/Processed,Nuts/Seeds - Prepared/Processed,Nuts/Seeds - Prepared/Processed (Shelf Stable)
272,3627,OOPSY DAISY,Food/Beverage,Confectionery/Sugar Sweetening Products,Confectionery/Sugar Sweetening Products,Confectionery - Non Chocolate
273,3628,"FUSILLI GLUTEN FREE PASTA, FUSILLI",Food/Beverage,Cereal/Grain/Pulse Products,Pasta/Noodles,Pasta/Noodles - Unprepared/Unprocessed (Shelf Stable)
274,3635,"HONEY GRAHAMS SWEETENED WHOLE GRAIN WHEAT AND CORN CEREAL, HONEY GRAHAMS",Food/Beverage,Cereal/Grain/Pulse Products,Breakfast Cereals,Breakfast Cereals - Ready to Eat
275,3638,"CHOCOLATE CHIP COOKIE ALMOND FLOUR MIX, CHOCOLATE CHIP COOKIE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
276,3639,"ORGANIC SANDWICH COOKIES, VANILLA CUPCAKE, VANILLA CUPCAKE",Food/Beverage,Bread/Bakery Products,Bread/Bakery Products,Biscuits/Cookies (Shelf Stable)
277,3649,TENNESSEE SMOKEHOUSE BBQ RUB,Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
278,3651,"ORIGINAL UNSEASONED TENDERIZER, ORIGINAL",Food/Beverage,Seasonings/Preservatives/Extracts,Seasonings/Preservatives/Extracts,Seasonings/Marinades - Prepared/Processed
